TRFO 1044-4044 1044 4044 1044 0. 10.0 0. 108.0000 1000.0 87. 111. 25 0.01 1.0106 1 ;

TRFO 1044-4044-2 1044 4044 1044 0. 10.0 0. 108.0000 1000.0 87. 111. 25 0.01 1.0106 1 ;

TRFO 1045-4045 1045 4045 1045 0. 10.0 0. 108.0000 1000.0 87. 111. 25 0.01 1.0146 1 ;

TRFO 1045-4045-2 1045 4045 1045 0. 10.0 0. 108.0000 1000.0 87. 111. 25 0.01 1.0146 1 ;

TRFO 11-1011 11 1011 11 0. 10. 0. 106.0000 400. 88. 120. 33 0.01 1. 1 ;

TRFO 12-1012 12 1012 12 0. 10. 0. 106.0000 600. 88. 120. 33 0.01 1. 1 ;

TRFO 13-1013 13 1013 13 0. 10. 0. 104.0000 200. 88. 120. 33 0.01 1. 1 ;

TRFO 22-1022 22 1022 22 0. 10. 0. 108.0000 560. 88. 120. 33 0.01 1. 1 ;

TRFO 1-1041 1 1041 1 0. 10. 0. 100.0000 1200. 88. 120. 33 0.01 1. 1 ;

TRFO 2-1042 2 1042 2 0. 10. 0. 100.0000 600. 88. 120. 33 0.01 1. 1 ;

TRFO 3-1043 3 1043 3 0. 10. 0. 101.0000 460. 88. 120. 33 0.01 1. 1 ;

TRFO 4-1044 4 1044 4 0. 10. 0. 99.00000 1600. 88. 120. 33 0.01 1. 1 ;

TRFO 5-1045 5 1045 5 0. 10. 0. 99.00000 1400. 88. 120. 33 0.01 1. 1 ;

TRFO 31-2031 31 2031 31 0. 10. 0. 107.0000 200. 88. 120. 33 0.01 1. 1 ;

TRFO 32-2032 32 2032 32 0. 10. 0. 107.0000 400. 88. 120. 33 0.01 1. 1 ;

TRFO 41-4041 41 4041 41 0. 10. 0. 109.0000 1080. 88. 120. 33 0.01 1. 1 ;

TRFO 42-4042 42 4042 42 0. 10. 0. 108.0000 800. 88. 120. 33 0.01 1. 1 ;

TRFO 43-4043 43 4043 43 0. 10. 0. 107.0000 1800. 88. 120. 33 0.01 1. 1 ;

TRFO 46-4046 46 4046 46 0. 10. 0. 106.0000 1400. 88. 120. 33 0.01 1. 1 ;

TRFO 47-4047 47 4047 47 0. 10. 0. 106.0000 200. 88. 120. 33 0.01 1. 1 ;

TRFO 51-4051 51 4051 51 0. 10. 0. 108.0000 1600. 88. 120. 33 0.01 1. 1 ;

TRFO 61-4061 61 4061 61 0. 10. 0. 105.0000 1000. 88. 120. 33 0.01 1. 1 ;

TRFO 62-4062 62 4062 62 0. 10. 0. 105.0000 600. 88. 120. 33 0.01 1. 1 ;

TRFO 63-4063 63 4063 63 0. 10. 0. 103.0000 1180. 88. 120. 33 0.01 1. 1 ;

TRFO 71-4071 71 4071 71 0. 10. 0. 103.0000 600. 88. 120. 33 0.01 1. 1 ;

TRFO 72-4072 72 4072 72 0. 10. 0. 105.0000 4000. 88. 120. 33 0.01 1. 1 ;

LFRESV g1 1.068400 0.2855242 ;

LFRESV g2 1.056500 0.3326344 ;

LFRESV g3 1.059500 0.4211980 ;

LFRESV g4 1.033900 0.4516867 ;

LFRESV g5 1.029400 0.1062949 ;

LFRESV g6 1.008400 -0.4858562 ;

LFRESV g7 1.014100 -0.6505149 ;

LFRESV g8 1.049800 0.1221739 ;

LFRESV g9 0.9988000 0.2174836 ;

LFRESV g10 1.015700 0.2577181 ;

LFRESV g11 1.021100 -0.1034008 ;

LFRESV g12 1.020000 -0.1322560 ;

LFRESV g13 1.017000 -0.4552021 ;

LFRESV g14 1.045400 -0.3643143 ;

LFRESV g15 1.045500 -0.3842910 ;

LFRESV g15b 1.045500 -0.3842910 ;

LFRESV g16 1.053100 -0.4315521 ;

LFRESV g16b 1.053100 -0.4315521 ;

LFRESV g17 1.009200 -0.2852850 ;

LFRESV g18 1.030700 -0.2233497 ;

LFRESV g18b 1.030700 -0.2233497 ;

LFRESV g19 1.030000 0.1070251 ;

LFRESV g20 1.018500 0. ;

LFRESV 1011 1.083097 0.1311859 ;

LFRESV 1012 1.075631 0.1874733 ;

LFRESV 1013 1.062508 0.2657718 ;

LFRESV 1014 1.066420 0.3166977 ;

LFRESV 1021 1.040689 0.3586128 ;

LFRESV 1022 1.096865 -5.5301273E-03 ;

LFRESV 1041 1.009721 -0.8676267 ;

LFRESV 1042 1.013569 -0.6249920 ;

LFRESV 1043 1.025903 -0.7871898 ;

LFRESV 1044 1.005082 -0.6387219 ;

LFRESV 1045 1.012546 -0.6651137 ;

LFRESV 2031 1.077584 -0.2133190 ;

LFRESV 2032 1.084877 -1.5236942E-04 ;

LFRESV 4011 1.045309 0.1164658 ;

LFRESV 4012 1.041197 0.1457870 ;

LFRESV 4021 1.107868 -0.2196854 ;

LFRESV 4022 1.047186 -3.4447849E-02 ;

LFRESV 4031 1.094351 -0.2575569 ;

LFRESV 4032 1.109995 -0.3246326 ;

LFRESV 4041 1.099362 -0.4552021 ;

LFRESV 4042 1.088505 -0.4892078 ;

LFRESV 4043 1.077625 -0.5761343 ;

LFRESV 4044 1.088621 -0.5786262 ;

LFRESV 4045 1.096217 -0.6134309 ;

LFRESV 4046 1.069841 -0.5861844 ;

LFRESV 4047 1.082027 -0.5099241 ;

LFRESV 4051 1.096203 -0.5487630 ;

LFRESV 4061 1.065671 -0.4865584 ;

LFRESV 4062 1.071383 -0.4143145 ;

LFRESV 4063 1.061190 -0.3508931 ;

LFRESV 4071 1.051184 1.9633738E-02 ;

LFRESV 4072 1.058353 -4.8858736E-02 ;

LFRESV 1 0.9958046 -0.9182654 ;

LFRESV 2 0.9999763 -0.6802570 ;

LFRESV 3 0.9954730 -0.8441199 ;

LFRESV 4 0.9977533 -0.6915032 ;

