TRFO 1044-4044 1044 4044 1044 0. 10.0 0. 108.0000 1000.0 87. 111. 25 0.01 1.0106 1 ;
TRFO 1044-4044-2 1044 4044 1044 0. 10.0 0. 108.0000 1000.0 87. 111. 25 0.01 1.0106 1 ;
TRFO 1045-4045 1045 4045 1045 0. 10.0 0. 109.0000 1000.0 87. 111. 25 0.01 1.0146 1 ;
TRFO 1045-4045-2 1045 4045 1045 0. 10.0 0. 109.0000 1000.0 87. 111. 25 0.01 1.0146 1 ;

TRFO 11-1011 11 1011 11 0. 10. 0. 106.0000 400. 88. 120. 33 0.01 1. 1 ;
TRFO 12-1012 12 1012 12 0. 10. 0. 106.0000 600. 88. 120. 33 0.01 1. 1 ;
TRFO 13-1013 13 1013 13 0. 10. 0. 104.0000 200. 88. 120. 33 0.01 1. 1 ;
TRFO 22-1022 22 1022 22 0. 10. 0. 108.0000 560. 88. 120. 33 0.01 1. 1 ;
TRFO 1-1041 1 1041 1 0. 10. 0. 101.0000 1200. 88. 120. 33 0.01 1. 1 ;
TRFO 2-1042 2 1042 2 0. 10. 0. 101.0000 600. 88. 120. 33 0.01 1. 1 ;
TRFO 3-1043 3 1043 3 0. 10. 0. 102.0000 460. 88. 120. 33 0.01 1. 1 ;
TRFO 4-1044 4 1044 4 0. 10. 0. 100.0000 1600. 88. 120. 33 0.01 1. 1 ;
TRFO 5-1045 5 1045 5 0. 10. 0. 100.0000 1400. 88. 120. 33 0.01 1. 1 ;
TRFO 31-2031 31 2031 31 0. 10. 0. 107.0000 200. 88. 120. 33 0.01 1. 1 ;
TRFO 32-2032 32 2032 32 0. 10. 0. 107.0000 400. 88. 120. 33 0.01 1. 1 ;
TRFO 41-4041 41 4041 41 0. 10. 0. 109.0000 1080. 88. 120. 33 0.01 1. 1 ;
TRFO 42-4042 42 4042 42 0. 10. 0. 108.0000 800. 88. 120. 33 0.01 1. 1 ;
TRFO 43-4043 43 4043 43 0. 10. 0. 107.0000 1800. 88. 120. 33 0.01 1. 1 ;
TRFO 46-4046 46 4046 46 0. 10. 0. 106.0000 1400. 88. 120. 33 0.01 1. 1 ;
TRFO 47-4047 47 4047 47 0. 10. 0. 106.0000 200. 88. 120. 33 0.01 1. 1 ;
TRFO 51-4051 51 4051 51 0. 10. 0. 108.0000 1600. 88. 120. 33 0.01 1. 1 ;
TRFO 61-4061 61 4061 61 0. 10. 0. 105.0000 1000. 88. 120. 33 0.01 1. 1 ;
TRFO 62-4062 62 4062 62 0. 10. 0. 105.0000 600. 88. 120. 33 0.01 1. 1 ;
TRFO 63-4063 63 4063 63 0. 10. 0. 103.0000 1180. 88. 120. 33 0.01 1. 1 ;
TRFO 71-4071 71 4071 71 0. 10. 0. 103.0000 600. 88. 120. 33 0.01 1. 1 ;
TRFO 72-4072 72 4072 72 0. 10. 0. 105.0000 4000. 88. 120. 33 0.01 1. 1 ;

LFRESV g1 1.068400 0.3357625 ;
LFRESV g2 1.056500 0.3834501 ;
LFRESV g3 1.059500 0.4717598 ;
LFRESV g4 1.033900 0.5156572 ;
LFRESV g5 1.029400 0.1717575 ;
LFRESV g6 1.008400 -0.3736484 ;
LFRESV g7 1.014100 -0.5398200 ;
LFRESV g8 1.049800 0.2040711 ;
LFRESV g9 0.9988000 0.2687417 ;
LFRESV g10 1.015700 0.3079371 ;
LFRESV g11 1.021100 -2.3706712E-02 ;
LFRESV g12 1.020000 -4.9009908E-02 ;
LFRESV g13 1.017000 -0.3598998 ;
LFRESV g14 1.045400 -0.2658439 ;
LFRESV g15 1.045500 -0.2806538 ;
LFRESV g15b 1.045500 -0.2806538 ;
LFRESV g16 1.053100 -0.3231256 ;
LFRESV g16b 1.053100 -0.3231256 ;
LFRESV g17 1.009200 -0.1855093 ;
LFRESV g18 1.030700 -0.1235155 ;
LFRESV g18b 1.030700 -0.1235155 ;
LFRESV g19 1.030000 0.1293930 ;
LFRESV g20 1.018500 0. ;
LFRESV 1011 1.085688 0.1825739 ;
LFRESV 1012 1.077000 0.2378367 ;
LFRESV 1013 1.063438 0.3166460 ;
LFRESV 1014 1.067036 0.3673201 ;
LFRESV 1021 1.042135 0.4227128 ;
LFRESV 1022 1.103760 6.0633987E-02 ;
LFRESV 1041 1.017878 -0.7537084 ;
LFRESV 1042 1.016469 -0.5123847 ;
LFRESV 1043 1.034356 -0.6753710 ;
LFRESV 1044 1.015032 -0.5326422 ;
LFRESV 1045 1.013074 -0.5571344 ;
LFRESV 2031 1.085926 -0.1296868 ;
LFRESV 2032 1.087465 8.2037449E-02 ;
LFRESV 4011 1.048078 0.1679917 ;
LFRESV 4012 1.043175 0.1962191 ;
LFRESV 4021 1.117533 -0.1389811 ;
LFRESV 4022 1.055115 3.2114472E-02 ;
LFRESV 4031 1.104033 -0.1732063 ;
LFRESV 4032 1.120632 -0.2364699 ;
LFRESV 4041 1.108570 -0.3598998 ;
LFRESV 4042 1.097885 -0.3896648 ;
LFRESV 4043 1.087052 -0.4719299 ;
LFRESV 4044 1.099100 -0.4750059 ;
LFRESV 4045 1.105898 -0.5065937 ;
LFRESV 4046 1.078382 -0.4808147 ;
LFRESV 4047 1.087650 -0.4056340 ;
LFRESV 4051 1.100456 -0.4398814 ;
LFRESV 4061 1.070834 -0.3874051 ;
LFRESV 4062 1.074403 -0.3141742 ;
LFRESV 4063 1.062691 -0.2508777 ;
LFRESV 4071 1.049594 4.1868888E-02 ;
LFRESV 4072 1.057534 -4.4691347E-02 ;
LFRESV 1 0.9941214 -0.8036354 ;
LFRESV 2 0.9929625 -0.5674498 ;
LFRESV 3 0.9941552 -0.7314653 ;
LFRESV 4 0.9978839 -0.5844976 ;
LFRESV 5 0.9981326 -0.6080171 ;
LFRESV 11 1.005928 0.1340256 ;
